file,class,NprotM_x,BOvR_x,ATFD_x,ATLD_x,LAA_x,BUR_x,FDP_x,line_x,type_x,dit_x,fanin_x,fanout_x,lcc_x,lcom*_x,loc_x,noc_x,rfc_x,innerClassesQty_x,totalFieldsQty_x,totalMethodsQty_x,wmc_x,NprotM_y,BOvR_y,ATFD_y,ATLD_y,LAA_y,BUR_y,FDP_y,line_y,type_y,dit_y,fanin_y,fanout_y,lcc_y,lcom*_y,loc_y,noc_y,rfc_y,innerClassesQty_y,totalFieldsQty_y,totalMethodsQty_y,wmc_y
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.459,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,459,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,459,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.709,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,709,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,709,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1554,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1554,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1554,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\utils\ByteArrayComparatorTest.java,redis.clients.jedis.tests.utils.ByteArrayComparatorTest,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,10,class,1,0,4,0.0,0.0,16,0,3,0,0,2,7,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,10,class,1,0,4,0.0,0.0,16,0,3,0,0,2,7
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\StreamEntryID.java,redis.clients.jedis.StreamEntryID.17,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,17,anonymous,1,0,0,,1.0,6,0,0,0,1,1,1,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,17,anonymous,1,0,0,,1.0,6,0,0,0,1,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\util\JedisURIHelper.java,redis.clients.jedis.util.JedisURIHelper,0.0,-1.0,9.0,2.0,0.18181819,-1.0,2.0,5,class,1,6,1,0.0,0.875,54,0,12,0,3,8,18,0.0,-1.0,9.0,2.0,0.18181819,-1.0,2.0,5,class,1,6,1,0.0,0.875,54,0,12,0,3,8,18
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1899,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1899,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1899,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1727,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1727,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1727,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\StreamEntry.java,redis.clients.jedis.StreamEntry,0.0,-1.0,0.0,10.0,1.0,-1.0,0.0,7,class,1,30,1,1.0,0.44444442,26,0,2,0,3,6,6,0.0,-1.0,0.0,10.0,1.0,-1.0,0.0,7,class,1,28,1,1.0,0.44444442,26,0,2,0,3,6,6
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\commands\ControlCommandsTest.java,redis.clients.jedis.tests.commands.ControlCommandsTest,3.0,0.0,66.0,0.0,0.0,0.33333334,11.0,29,class,2,0,13,0.0,0.0,289,0,65,0,0,25,51,3.0,0.0,12.0,0.0,0.0,0.33333334,7.0,23,class,2,0,7,0.0,0.0,171,0,44,0,0,17,34
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\SSLJedisClusterTest.java,redis.clients.jedis.tests.SSLJedisClusterTest.39,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,39,anonymous,1,0,1,,0.0,5,0,0,0,0,1,1,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,39,anonymous,1,0,1,,0.0,5,0,0,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\JedisClusterCommandTest.java,redis.clients.jedis.tests.JedisClusterCommandTest.124,1.0,1.0,0.0,2.0,1.0,0.0,0.0,124,anonymous,1,0,2,0.0,0.5,13,0,0,0,1,2,3,1.0,1.0,0.0,2.0,1.0,0.0,0.0,124,anonymous,1,0,2,0.0,0.5,13,0,0,0,1,2,3
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\MultiKeyPipelineBase.java,redis.clients.jedis.MultiKeyPipelineBase,7.0,0.0,326.0,0.0,0.0,0.42857143,6.0,12,class,3,5,37,0.82594234,0.09090909,661,2,181,0,1,165,165,7.0,0.0,322.0,0.0,0.0,0.42857143,6.0,12,class,3,5,35,0.8239037,0.09202454,653,2,178,0,1,163,163
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisSentinelPool.java,redis.clients.jedis.JedisSentinelPool.MasterListener.402,0.0,1.0,2.0,0.0,0.0,-1.0,2.0,402,anonymous,1,0,1,,0.0,17,0,7,0,0,1,3,0.0,1.0,2.0,0.0,0.0,-1.0,2.0,402,anonymous,1,0,1,,0.0,17,0,7,0,0,1,3
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.308,1.0,1.0,1.0,0.0,0.0,0.0,1.0,308,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,308,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\GeoRadiusResponse.java,redis.clients.jedis.GeoRadiusResponse,0.0,-1.0,0.0,9.0,1.0,-1.0,0.0,5,class,1,32,3,0.16666667,0.75,33,0,1,0,4,9,9,0.0,-1.0,0.0,9.0,1.0,-1.0,0.0,5,class,1,32,3,0.16666667,0.75,33,0,1,0,4,9,9
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\commands\MigrateTest.java,redis.clients.jedis.tests.commands.MigrateTest,3.0,0.15384616,73.0,193.0,0.7255639,0.0,5.0,18,class,2,0,9,1.0,0.5288462,163,0,29,0,16,13,15,3.0,0.15384616,73.0,193.0,0.7255639,0.0,5.0,18,class,2,0,9,1.0,0.5288462,163,0,29,0,16,13,15
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\collections\SetFromListTest.java,redis.clients.jedis.tests.collections.SetFromListTest,0.0,-1.0,4.0,5.0,0.5555556,-1.0,3.0,22,class,1,1,4,0.0,0.71428573,68,0,26,0,1,7,9,0.0,-1.0,4.0,5.0,0.5555556,-1.0,3.0,22,class,1,1,4,0.0,0.71428573,68,0,26,0,1,7,9
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.441,1.0,1.0,1.0,0.0,0.0,0.0,1.0,441,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,441,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\benchmark\ShardedBenchmark.java,redis.clients.jedis.tests.benchmark.ShardedBenchmark,0.0,-1.0,8.0,4.0,0.33333334,-1.0,1.0,9,class,1,0,1,,0.0,19,0,4,0,1,1,3,0.0,-1.0,8.0,4.0,0.33333334,-1.0,1.0,9,class,1,0,1,,0.0,19,0,4,0,1,1,3
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\StreamEntryID.java,redis.clients.jedis.StreamEntryID.50,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,50,anonymous,1,0,0,,1.0,6,0,0,0,1,1,1,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,50,anonymous,1,0,0,,1.0,6,0,0,0,1,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.922,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,922,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,922,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\commands\ClusterScriptingCommandsTest.java,redis.clients.jedis.tests.commands.ClusterScriptingCommandsTest,0.0,0.0,19.0,0.0,0.0,-1.0,5.0,14,class,2,0,7,0.0,0.0,65,0,20,0,0,9,9,0.0,0.0,19.0,0.0,0.0,-1.0,5.0,14,class,2,0,7,0.0,0.0,65,0,20,0,0,9,9
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedis.java,redis.clients.jedis.BinaryJedis,0.0,-1.0,401.0,46.0,0.102908276,-1.0,9.0,39,class,3,330,74,0.8170694,0.77306736,2167,1,463,1,4,401,438,0.0,-1.0,389.0,46.0,0.105747126,-1.0,9.0,38,class,3,325,67,0.8206225,0.7725516,2096,1,449,1,4,388,424
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1225,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1225,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1225,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.421,1.0,1.0,1.0,0.0,0.0,0.0,1.0,421,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,421,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.531,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,531,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,531,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\JedisClusterCommandTest.java,redis.clients.jedis.tests.JedisClusterCommandTest.284,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,284,anonymous,1,0,2,0.0,0.0,14,0,2,0,0,2,5,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,284,anonymous,1,0,2,0.0,0.0,14,0,2,0,0,2,5
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\SSLJedisWithCompleteCredentialsTest.java,redis.clients.jedis.tests.SSLJedisWithCompleteCredentialsTest.275,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,275,anonymous,1,0,0,0.0,0.0,11,0,0,0,0,3,3,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,275,anonymous,1,0,0,0.0,0.0,11,0,0,0,0,3,3
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1807,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1807,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1807,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\params\ClientKillParams.java,redis.clients.jedis.params.ClientKillParams.SkipMe,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,22,enum,1,0,0,-1.0,0.0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,16,enum,1,0,0,-1.0,0.0,1,0,0,0,0,0,0
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\commands\ClusterCommandsTest.java,redis.clients.jedis.tests.commands.ClusterCommandsTest,0.0,-1.0,21.0,4.0,0.16,-1.0,6.0,22,class,1,0,9,1.0,0.60294116,111,0,28,0,4,17,22,0.0,-1.0,14.0,4.0,0.22222222,-1.0,5.0,21,class,1,0,9,1.0,0.6,99,0,27,0,4,15,19
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1185,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1185,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1185,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.521,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,521,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,521,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\JedisClusterCommandTest.java,redis.clients.jedis.tests.JedisClusterCommandTest.92,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,92,anonymous,1,0,2,0.0,0.0,8,0,1,0,0,2,2,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,92,anonymous,1,0,2,0.0,0.0,8,0,1,0,0,2,2
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1625,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1625,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1625,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\JedisWithCompleteCredentialsTest.java,redis.clients.jedis.tests.JedisWithCompleteCredentialsTest.67,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,67,anonymous,1,0,0,-1.0,0.0,2,0,0,0,0,0,0,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,67,anonymous,1,0,0,-1.0,0.0,2,0,0,0,0,0,0
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\utils\FailoverAbortedException.java,redis.clients.jedis.tests.utils.FailoverAbortedException,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,3,class,4,1,0,0.0,1.0,12,0,0,0,1,3,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,3,class,4,1,0,0.0,1.0,12,0,0,0,1,3,3
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.882,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,882,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,882,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1757,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1757,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1757,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\Response.java,redis.clients.jedis.Response,0.0,-1.0,0.0,23.0,1.0,-1.0,0.0,5,class,1,21,4,0.4,0.6666667,59,0,4,0,8,6,15,0.0,-1.0,0.0,23.0,1.0,-1.0,0.0,5,class,1,21,4,0.4,0.6666667,59,0,4,0,8,6,15
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryClient.java,redis.clients.jedis.BinaryClient,2.0,0.00795756,618.0,32.0,0.04923077,0.0,43.0,38,class,2,11,49,0.0011836007,0.9875,1517,1,93,0,5,384,431,2.0,0.008310249,585.0,32.0,0.051863857,0.0,35.0,33,class,2,11,41,0.001284432,0.9869565,1445,1,83,0,5,368,411
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.929,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,929,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,929,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\benchmark\CRC16Benchmark.java,redis.clients.jedis.tests.benchmark.CRC16Benchmark,0.0,-1.0,6.0,3.0,0.33333334,-1.0,3.0,7,class,1,0,1,,0.0,12,0,4,0,2,1,2,0.0,-1.0,6.0,3.0,0.33333334,-1.0,3.0,7,class,1,0,1,,0.0,12,0,4,0,2,1,2
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\commands\MultiKeyBinaryCommands.java,redis.clients.jedis.commands.MultiKeyBinaryCommands,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,24,interface,1,1,16,0.0,0.0,65,0,0,0,0,63,63,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,20,interface,1,1,12,0.0,0.0,61,0,0,0,0,59,59
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\util\JedisByteHashMap.java,redis.clients.jedis.util.JedisByteHashMap.JedisByteEntry,0.0,-1.0,0.0,5.0,1.0,-1.0,0.0,122,innerclass,1,0,1,1.0,0.375,18,0,0,0,2,4,4,0.0,-1.0,0.0,5.0,1.0,-1.0,0.0,122,innerclass,1,0,1,1.0,0.375,18,0,0,0,2,4,4
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\utils\JedisSentinelTestUtil.java,redis.clients.jedis.tests.utils.JedisSentinelTestUtil,0.0,-1.0,2.0,0.0,0.0,-1.0,1.0,9,class,1,2,3,,0.0,24,0,4,0,0,1,1,0.0,-1.0,2.0,0.0,0.0,-1.0,1.0,9,class,1,2,3,,0.0,24,0,4,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.2262,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,2262,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,2262,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\commands\BasicCommands.java,redis.clients.jedis.commands.BasicCommands,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,8,interface,1,2,3,0.0,0.0,28,0,0,0,0,26,26,0.0,-1.0,0.0,0.0,-1.0,-1.0,0.0,6,interface,1,2,2,0.0,0.0,27,0,0,0,0,25,25
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\GeoCoordinate.java,redis.clients.jedis.GeoCoordinate,0.0,-1.0,0.0,12.0,1.0,-1.0,0.0,3,class,1,24,1,1.0,0.16666667,34,0,2,0,2,6,11,0.0,-1.0,0.0,12.0,1.0,-1.0,0.0,3,class,1,24,1,1.0,0.16666667,34,0,2,0,2,6,11
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.679,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,679,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,679,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\DefaultJedisClientConfig.java,redis.clients.jedis.DefaultJedisClientConfig.Builder,0.0,-1.0,0.0,24.0,1.0,-1.0,0.0,115,innerclass,1,0,3,1.0,0.85714275,67,0,0,0,12,14,14,0.0,-1.0,0.0,24.0,1.0,-1.0,0.0,115,innerclass,1,0,3,1.0,0.85714275,67,0,0,0,12,14,14
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1767,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1767,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1767,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisCluster.java,redis.clients.jedis.JedisCluster.1111,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1111,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1111,anonymous,1,0,1,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\AccessControlUser.java,redis.clients.jedis.AccessControlUser,0.0,-1.0,0.0,9.0,1.0,-1.0,0.0,6,class,1,7,0,0.8,0.7,35,0,1,0,4,10,10,0.0,-1.0,0.0,9.0,1.0,-1.0,0.0,6,class,1,7,0,0.8,0.7,35,0,1,0,4,10,10
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1155,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1155,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1155,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\exceptions\JedisException.java,redis.clients.jedis.exceptions.JedisException,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,3,class,4,18,0,0.0,1.0,12,5,0,0,1,3,3,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,3,class,4,18,0,0.0,1.0,12,5,0,0,1,3,3
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.731,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,731,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,731,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.2035,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,2035,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,2035,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.250,1.0,1.0,1.0,0.0,0.0,0.0,1.0,250,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,250,anonymous,1,0,3,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.1084,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1084,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,1084,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\benchmark\GetSetBenchmark.java,redis.clients.jedis.tests.benchmark.GetSetBenchmark,0.0,-1.0,6.0,3.0,0.33333334,-1.0,2.0,11,class,1,0,4,,0.0,19,0,11,0,2,1,2,0.0,-1.0,6.0,3.0,0.33333334,-1.0,2.0,11,class,1,0,4,,0.0,19,0,11,0,2,1,2
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.220,1.0,1.0,1.0,0.0,0.0,0.0,1.0,220,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,1.0,0.0,0.0,0.0,1.0,220,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\JedisSentinelPool.java,redis.clients.jedis.JedisSentinelPool,5.0,0.375,29.0,23.0,0.44230768,0.4,9.0,17,class,4,6,16,0.66096866,0.811545,286,0,43,1,19,31,44,5.0,0.375,29.0,23.0,0.44230768,0.4,9.0,17,class,4,6,16,0.66096866,0.811545,286,0,43,1,19,31,44
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\commands\JedisCommandTestBase.java,redis.clients.jedis.tests.commands.JedisCommandTestBase,0.0,-1.0,2.0,2.0,0.5,-1.0,1.0,10,class,1,35,6,0.5,0.5,22,27,8,0,2,4,4,0.0,-1.0,2.0,2.0,0.5,-1.0,1.0,13,class,1,34,6,0.5,0.5,22,27,8,0,2,4,4
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\BinaryJedisCluster.java,redis.clients.jedis.BinaryJedisCluster.391,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,391,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,391,anonymous,1,0,2,,0.0,5,0,1,0,0,1,1
C:\Users\syuuj\gitProject\jedis\src\test\java\redis\clients\jedis\tests\SSLJedisClusterTest.java,redis.clients.jedis.tests.SSLJedisClusterTest.LocalhostVerifier,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,250,innerclass,2,0,1,,0.0,8,0,2,0,0,1,2,0.0,1.0,0.0,0.0,-1.0,-1.0,0.0,250,innerclass,2,0,1,,0.0,8,0,2,0,0,1,2
C:\Users\syuuj\gitProject\jedis\src\main\java\redis\clients\jedis\ZParams.java,redis.clients.jedis.ZParams.Aggregate,0.0,0.0,0.0,2.0,1.0,-1.0,0.0,14,enum,1,0,2,1.0,0.0,9,0,2,0,1,2,2,0.0,0.0,0.0,2.0,1.0,-1.0,0.0,14,enum,1,0,2,1.0,0.0,9,0,2,0,1,2,2
